src,ein,legal_name,address,postcode,borough,latitude,longitude
,135562265-,Legal Aid Society / Civil Division- Bronx,,,,,
,135562265-,Legal Aid Society / Civil Division- Brooklyn,,,,,
,135562265-,Legal Aid Society / Civil Division- Community Law Office,,,,,
,135562265-,Legal Aid Society / Civil Division- Queens,,,,,
,135562265-,Legal Aid Society / Civil Division- Staten Island,,,,,
,135562265-,Legal Aid Society / Civil Division- Queens,,,,,
,135562265-,Legal Aid Society / Civil Division- Community Law Office,,,,,
,135562265-,Legal Aid Society / Civil Division- Staten Island,,,,,
,135562265-,Legal Aid Society ,199 Water Street,10038,MANHATTAN,40.70727,-74.004314
,135562265-,Legal Aid Society / Civil Division- Bronx,,,,,
,135562265-,Legal Aid Society ,199 Water Street,10038,MANHATTAN,40.70727,-74.004314
,135562308-,"Furman Center for Real Estate and Urban Policy, The",,,,,
,135562308-,New York University,,,,,
,135562308-,New York University,70 Washington Square South,10012,MANHATTAN,40.729766,-73.997027
,135562308-,"Furman Center for Real Estate and Urban Policy, The","139 MacDougal Street, 2nd Floor",10012,MANHATTAN,40.7309,-73.999737
,135562989-,Hudson Guild ,441 West 26th Street,10001,MANHATTAN,40.749196,-74.001815
,135562989-,Hudson Guild,441 West 26th Street,10001-5629,,,
,135562989-,Hudson Guild,441 West 26th Street,10001-5629,,,
,135562989-,Hudson Guild,,,,,
,135562989-,Hudson Guild,441 West 26th Street,10001-5629,,,
,135562989-,Hudson Guild,,,,,
,135563010-,Seamen's Society for Children and Families,50 Bay Street,10301,STATEN IS,40.640901,-74.075766
,135563010-,Seamen's Society for Children and Families,50 Bay Street,10301,STATEN IS,40.640901,-74.075766
,135563010-,Seamen's Society for Children and Families,25 Hyatt Street,10301,STATEN IS,40.641894,-74.077223
,135563010-,Seamen's Society for Children and Families,50 Bay Street,10301,STATEN IS,40.640901,-74.075766
,135564937-,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,135564937-,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",P.O. Box 629,11691,,,
,135564937-,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",Headquarters - 135 West 50th Street,10020,,,
,135564937-,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",Headquarters - 135 West 50th Street,10020,,,
,135564937-,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,135564937-,"Jewish Board of Family and Children's Services, Inc. (aka Pride of Judea)",135 West 50th Street,10020,MANHATTAN,40.760374,-73.981533
,135596836-,"Women's Prison Association's Hopper Home, Inc.",110 Second Avenue ,11201,BROOKLYN ,40.672285,-73.993655
,135596836-,Womens Prision Association ,110 Second Avenue ,10003,MANHATTAN,40.727685,-73.988317
,135596836-,"Women's Prison Association's Hopper Home, Inc.",110 Second Avenue ,11201,BROOKLYN ,40.672285,-73.993655
,135598710-,Good Shepherd Services,,,,,
,135598710-,Good Shepherd Services,305 Seventh Avenue 9th Floor,10001,MANHATTAN,40.746817,-73.993655
,135598710-,"Good Shepherd Services, Inc",,,,,
,135598710-,Good Shepherd Services,305 Seventh Avenue 9th Floor,10001,MANHATTAN,40.746817,-73.993655
,135598710-,Good Shepherd Services,305 Seventh Avenue 9th Floor,10001,MANHATTAN,40.746817,-73.993655
,135598710-,Good Shepherd Services,305 Seventh Avenue 9th Floor,10001,MANHATTAN,40.746817,-73.993655
,135598710-,Good Shepherd Services,305 Seventh Avenue 9th Floor,10001,MANHATTAN,40.746817,-73.993655
,135598710-,Good Shepherd Services,"305 Seventh Avenue, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,135598710-,Good Shepherd Services,305 Seventh Avenue,10001,MANHATTAN,40.746817,-73.993655
,135598710-,Good Shepherd Services,"305 Seventh Ave, 9th Floor",10001,MANHATTAN,40.746817,-73.993655
,135604699-,Wagner College,Wagner College,10301,STATEN IS,40.615583,-74.094478
,135604699-,Wagner College,1 Campus Road,10301,STATEN IS,40.612357,-74.092035
,135669201-,Public Health Solutions,220 Church Street,10013,MANHATTAN,40.71683,-74.006454
,135669201-,Public Health Solutions - network administrator,"220 Church Street, 5th Floor",10013,MANHATTAN,40.71683,-74.006454
,135675643-,Edwin Gould Services for Children & Families,151 Lawrence Street,11201,BROOKLYN ,40.691506,-73.986297
,135675643-,Edwin Gould Services for Children & Families,151 Lawrence Street,11201,BROOKLYN ,40.691506,-73.986297
,135675643-,Edwin Gould Services for Children & Families,151 Lawrence Street,11201,BROOKLYN ,40.691506,-73.986297
,135675643-,Edwin Gould Services for Children & Families,"1968 Second Avenue, 2nd Floor",10029,MANHATTAN,40.787585,-73.944655
,136146854-,Jewish Museum,1109 Fifth Avenue,10128,MANHATTAN,40.785298,-73.957263
,136146854-,Jewish Museum,1109 Fifth Avenue,10128,MANHATTAN,40.785298,-73.957263
,136146854-,"Jewish Museum, The",1109 Fifth Avenue,10128-0118,,,
,136202692-,"Chinese American Planning Council, Inc.",,,,,
,136202692-,"Chinese American Planning Council, Inc.",,,,,
,136202692-,"Chinese American Planning Council, Inc.",70 Mulberry Street 1st Floor,10013,MANHATTAN,40.716092,-73.999203
,136202692-,"Chinese American Planning Council, Inc.",4101 8th Ave,11232,BROOKLYN ,40.64607,-73.998544
,136202692-,"Chinese American Planning Council, Inc.",115 Chrystie Street,10002,MANHATTAN,40.718647,-73.993586
,136202692-,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,136202692-,"Chinese American Planning Council, Inc.",,,,,
,136202692-,"Chinese American Planning Council, Inc.",150 elizabeth st,10012,MANHATTAN,40.7203,-73.995083
,136202692-,"Chinese American Planning Council, Inc.",70 Mulberry Street 1st Floor,10013,MANHATTAN,40.716092,-73.999203
,136202692-,"Chinese American Planning Council, Inc.",70 Mulberry Street 1st Floor,10013,MANHATTAN,40.716092,-73.999203
,136202692-,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,136202692-,"Chinese American Planning Council, Inc.",136-18 39 Ave 8th Floor,11354,QUEENS   ,40.76033,-73.829831
,136202692-,"Chinese American Planning Council, Inc.",136-18 39 Ave,11354,QUEENS   ,40.76033,-73.829831
,136202692-,"Chinese American Planning Council, Inc.",150 Elizabeth Street,10012,MANHATTAN,40.7203,-73.995083
,136277895-,"Hospital Audiences, Inc","548 Broadway, 3rd Floor",10012,MANHATTAN,40.723624,-73.99829
,136277895-,"Hospital Audiences, Inc.",548 Broadway,10012-3950,,,
,136277895-,"Hospital Audiences, Inc.",548 Broadway,10012-3950,,,
,136277895-,"Hospital Audiences, Inc.",548 Broadway,10012-3950,,,
,136277895-,"Hospital Audiences, Inc.",548 Broadway,10012-3950,,,
,136277895-,"Hospital Audiences, Inc.",548 Broadway,10012-3950,,,
,136277895-,"Hospital Audiences, Inc.","548 Broadway, 3rd Floor",10012,MANHATTAN,40.723624,-73.99829
,136400571-,Cypress Hills Senior Center,475 Fountain Avenue,11208,BROOKLYN ,40.668288,-73.873005
,136400571-,New York City Housing Authority,114 Taylor Street,000011211-,,,
,136400571-,New York City Housing Authority,90 Church Street Fifth Floor,10007,MANHATTAN,40.712586,-74.009775
,136400571-,New York City Housing Authority,250 Broadway,10007,MANHATTAN,40.712982,-74.007301
,136400571-,New York City Housing Authority,90 Church Street,10007,MANHATTAN,40.712586,-74.009775
,136400571-,New York City Housing Authority,,,,,
,136400571-,NYCHA Community Operations,"90 Church Street, 5th Floor",10007,MANHATTAN,40.712586,-74.009775
,136400571-,NYCHA International Towers Senior Center,90-20 170th Street,11432,QUEENS   ,40.708578,-73.790579
,14-6013200,Vocational and Educational Services for Individuals with Disabilities (VESID),59-17 Junction Boulevard,11368,QUEENS   ,40.734606,-73.864774
,14-6013200,New York County Courts Public Access Law Library,"80 Centre Street, Room 468",10013,MANHATTAN,40.715447,-74.00189
,14-6013200,New York County Courts Public Access Law Library,"80 Centre Street, Room 468",10013,MANHATTAN,40.715447,-74.00189
,141719016-,"Crenulated Company LTD, The",1512 Townsend Avenue,10452-6010,,,
,141719016-,New Settlement Apartments,,,,,
,141719016-,New Settlement Apartments,,,,,
,141719016-,New Settlement Apartments,"247 W. 37th Street, 4th Floor",10018,MANHATTAN,40.753475,-73.990594
,16-0743902,American Cancer Society,2 Lyon Place,10314,STATEN IS,40.617286,-74.147833
,16-0743902,American Cancer Society,2 Lyon Place,10601,,,
,16-0743902,American Cancer Society,"41-60 Main Street, Suite 307",11355,QUEENS   ,40.756477,-73.828725
,16-0743902,American Cancer Society,173 Old Town Road,10305,STATEN IS,40.596005,-74.087544
,16-0743902,American Cancer Society,2 Lyon Place,10601,,,
,16-1759590,Legal Services NYC - Bronx,579 Courtlandt Avenue,10451,BRONX    ,40.817397,-73.919178
,16-1759590,Legal Services NYC - Bronx,350 Broadway,10013,MANHATTAN,40.716954,-74.003943
,16-1759590,Legal Services for New York - Bronx,579 Courtlandt Avenue,10451,BRONX    ,40.817397,-73.919178
,160743902-,American Cancer Society,41-60 Main Street Suite 307,11355,QUEENS   ,40.756477,-73.828725
,160743902-,American Cancer Society,173 Old Town Road,10305,STATEN IS,40.596005,-74.087544
,160743902-,American Cancer Society,2 Lyon Place,10314,STATEN IS,40.617286,-74.147833
,161759590-,Legal Services NYC a Bronx,,,,,
,161759590-,Legal Services NYC - Bronx,579 Courtlandt Avenue,10451-5013,,,
,161759590-,Legal Services for New York - Bronx,579 Courtlandt Avenue,10451,BRONX    ,40.817397,-73.919178
,161759590-,Legal Services NYC a Bronx,"41 Worth Street, 6th Floor",10013,MANHATTAN,40.717464,-74.007078
,20-0069773,"Serving Those Who Serve, Inc.","75 West End Avenue, #C14B",10023,MANHATTAN,40.77422,-73.989237
,20-0069773,"Serving Those Who Serve, Inc.","345 West 86th Street, Site 812",10024,MANHATTAN,40.789773,-73.979943
,20-0092728,Families United for Racial and Economic Equality (FUREE),"81 Willoughby Street, Suite 701",11210,BROOKLYN ,40.692184,-73.985753
,20-0092728,Families United for Racial and Economic Equality (FUREE),"81 Willoughby Street, #701",11201,BROOKLYN ,40.692184,-73.985753
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,20-1923521,Masbia,9808 Queens Blvd,11374,QUEENS   ,40.728474,-73.857852
,20-3235905,"Trinity Healing Center, Inc.",411 46th Street,11220,BROOKLYN ,40.648381,-74.009687
,20-3235905,"Trinity Healing Center, Inc.","7305 5th Avenue, PMB #272",11209,BROOKLYN ,40.630867,-74.022063
,20-3235905,"Trinity Healing Center, Inc.",411 46th Street,11220,BROOKLYN ,40.648381,-74.009687
,20-4736648,Gay and Lesbian Dominican Empowerment Organization (GALDE),"236 East Gun Hill Road, Box 55",10467,BRONX    ,40.880111,-73.876492
,20-4736648,Gay and Lesbian Dominican Empowerment Organization (GALDE),"24 West 25th Street, 9th Floor",10010,MANHATTAN,40.743383,-73.990004
,20-5559159,"New Amsterdam Public Market Association, Inc.","241 Water Street, 3rd Floor",10038,MANHATTAN,40.707981,-74.002471
,20-5559159,"New Amsterdam Public Market Association, Inc.","241 Water Street, 3rd Floor (Box Peck Slip Station) ",10038,MANHATTAN,40.707981,-74.002471
,20-5559159,New Amsterdam Public Market,224 Front Street,10038,MANHATTAN,40.707487,-74.002229
,200351906-,Young Women's Christian Association of Queens (YWCA),,,,,
,200351906-,Young Womens Christian Association of Queens,42-07 Parsons Blvd,11355,QUEENS   ,40.757857,-73.819077
,200351906-,Young Women's Christian Association of Queens (YWCA),42-07 Parsons Blvd. ,11355,QUEENS   ,40.757857,-73.819077
,201209795-,Sauti Yetu Center for African Women,2417 Third Avenue Suite 607,10451,BRONX    ,40.808492,-73.930665
,201209795-,Sauti Yetu Center for African Women,2417 Third Avenue Suite 607,10453,BRONX    ,40.808492,-73.930665
,201209795-,Sauti Yetu Center for African Women,2417 Third Avenue Suite 607,10453,BRONX    ,40.808492,-73.930665
,201209795-,Sauti Yetu Center for African Women,2417 Third Avenue Suite 607,10453,BRONX    ,40.808492,-73.930665
,201209795-,Sauti Yetu Center for African Women Inc,2417 Third Avenue Suite 607,10453,BRONX    ,40.808492,-73.930665
,201458258-,"Musical Chairs Chamber Ensemble, Inc.",850 Howard Avenue 1J,10301-4445,,,
,201458258-,"Musical Chairs Chamber Ensemble, Inc.",850 Howard Avenue Suite 1J,10301,STATEN IS,40.612648,-74.098623
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,4114 14th Avenue,11219,BROOKLYN ,40.638041,-73.985407
,201923521-,Masbia,9808 Queens Blvd,11374,QUEENS   ,40.728474,-73.857852
,205332584-,Purelements,"1958 Fulton Street, Suite 409",11223,BROOKLYN ,40.678793,-73.920384
,205332584-,"Purelements: An Evolution in Dance, Inc.",1958 Fulton Street,11233,BROOKLYN ,40.678793,-73.920384
,205332584-,"Purelements: An Evolution in Dance, Inc.",1958 Fulton Street,11233,BROOKLYN ,40.678793,-73.920384
,23-7039817,Baruch College/Research Foundation,1 Bernard Baruch Way,10010,MANHATTAN,40.740601,-73.983389
,23-7039817,Baruch College/Research Foundation,1 Bernard Baruch Way,10010,MANHATTAN,40.740601,-73.983389
,23-7039817,City University of New York- Baruch College- Men's & Women's Swim Team,55 Lexington Avenue,10010,MANHATTAN,40.740596,-73.983938
,23-7061382,"Special Olympics New York, Inc.","211 East 43rd Street, Suite 802",10019,MANHATTAN,40.751238,-73.973458
,23-7061382,"Special Olympics New York, Inc.","930 Willowbrook Road, Building 12G",10314,STATEN IS,40.603318,-74.141798
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.",55 Washington Street,11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
,23-7072915,"Brooklyn Arts Council, Inc.","55 Washington Street, Suite 218",11201,BROOKLYN ,40.70273,-73.989602
