src,timeland,conditions,dewpoint,humidity,temperature,visibility,windspeed
igoogle.wunderground.com,sanjose--Wed Feb 3 12:40:00 2010,Scattered Clouds,45,100,45,10,Calm
weather.herald.com,sanjose--Wed Feb 3 12:40:00 2010, Scattered Clouds,44,93,46,10,4
www.accuweather.com,jacksonville--Sat Jan 30 07:00:00 2010,Cloudy ,52,87,55,10,0
igoogle.wunderground.com,jacksonville--Sat Jan 30 07:00:00 2010,Overcast,53,85,57.4,10,Calm
www.nytimes.com,jacksonville--Sat Jan 30 07:00:00 2010,Cloudy,,83,56 13 ,10,9
weather.herald.com,jacksonville--Sat Jan 30 07:00:00 2010, Overcast,53,84,58,10,9
www.accuweather.com,portland--Sat Jan 30 06:25:00 2010,Light Rain ,40,82,45,10,0
www.nytimes.com,portland--Sat Jan 30 06:25:00 2010,Light Rain,,76,45 7 ,10,16
www.accuweather.com,indianapolis--Wed Feb 3 07:35:00 2010,Cloudy ,27,81,32,10,8
weather.msn.com,indianapolis--Wed Feb 3 07:35:00 2010,Cloudy,27,80,32,10,8
www.climaton.com,indianapolis--Wed Feb 3 07:35:00 2010,mostly cloudy,27 -3,80,32 0,10,9
igoogle.wunderground.com,losangeles--Sat Jan 30 13:25:00 2010,Haze,46,87,50.1,5,Calm
www.weatherforyou.com,losangeles--Sat Jan 30 13:25:00 2010, Hazy,46,82, 52 11 ,5,
weather.msn.com,memphis--Sun Jan 31 02:05:00 2010,Clear,21,80,27,10,7
weather.cnn.com,memphis--Sun Jan 31 02:05:00 2010, Clear ,,81,26,,7
www.weatherforyou.com,memphis--Sun Jan 31 02:05:00 2010, Clear,19,74, 27 -3 ,10,3
www2.foxnews.com,memphis--Sun Jan 31 02:05:00 2010,Mostly Clear,21,77,26,10,7
weather.msn.com,fortworth--Thu Feb 4 11:10:00 2010,Short term forecastRain,39,93,41,6,8
weather.cnn.com,fortworth--Thu Feb 4 11:10:00 2010,Rain ,,92,41,,14
www.accuweather.com,sanantonio--Thu Jan 28 17:15:00 2010,Rain ,63,96,64,2,18
weather.msn.com,sanantonio--Thu Jan 28 17:15:00 2010,Weather WarningsRain,64,100,64,3,19
www.accuweather.com,jacksonville--Sat Jan 30 15:00:00 2010,Partly Sunny ,59,87,63,10,9
www.climaton.com,jacksonville--Sat Jan 30 15:00:00 2010,mostly cloudy,57 14,83,63 17,10,9
www.nytimes.com,jacksonville--Sat Jan 30 15:00:00 2010,Cloudy,,83,61 16 ,10,6
www.accuweather.com,portland--Mon Feb 1 07:35:00 2010,Partly Cloudy ,40,95,41,10,7
weather.msn.com,portland--Mon Feb 1 07:35:00 2010,Partly Cloudy,39,93,41,10,7
weather.cnn.com,portland--Mon Feb 1 07:35:00 2010, Partly Cloudy ,,95,41,,7
www.nytimes.com,portland--Mon Feb 1 07:35:00 2010,Partly Cloudy,,96,40 4 ,10,6
www.climaton.com,portland--Mon Feb 1 07:35:00 2010,mostly cloudy,13-Sep,46,27 -3,10,15
igoogle.wunderground.com,memphis--Tue Feb 2 21:25:00 2010,Overcast,12,25,46.2,10,Calm
www.weatherforyou.com,memphis--Tue Feb 2 21:25:00 2010, Overcast,34,66, 45 7 ,10,8
weather.herald.com,memphis--Tue Feb 2 21:25:00 2010, Overcast,33,63,45,10,8
weather.cnn.com,phoenix--Fri Jan 29 13:30:00 2010, Mostly Cloudy ,,82,53,,5
www.climaton.com,phoenix--Fri Jan 29 13:30:00 2010,mostly cloudy,48 9,82,54 12,10,5
www2.foxnews.com,phoenix--Fri Jan 29 13:30:00 2010,Mostly Cloudy,48,83,53,10,7
www.accuweather.com,boston--Mon Feb 1 09:05:00 2010,Cloudy ,6,44,25,10,14
www.nytimes.com,boston--Mon Feb 1 09:05:00 2010,Cloudy,,44,25 -4 ,10,14
www.accuweather.com,elpaso--Wed Feb 3 04:30:00 2010,Cloudy ,35,50,53,10,12
weather.msn.com,elpaso--Wed Feb 3 04:30:00 2010,Special weather statementCloudy,36,50,54,10,11
weather.cnn.com,elpaso--Wed Feb 3 04:30:00 2010,Cloudy ,,46,54,,9
www.nytimes.com,elpaso--Wed Feb 3 04:30:00 2010,Cloudy,,50,53 12 ,10,12
www.climaton.com,elpaso--Wed Feb 3 04:30:00 2010,mostly cloudy,34 1,47,54 12,10,9
www.accuweather.com,milwaukee--Tue Feb 2 14:25:00 2010,Light Snow ,27,92,28,2,0
weather.msn.com,milwaukee--Tue Feb 2 14:25:00 2010,Short term forecastSnow,27,93,28,2,0
www.nytimes.com,milwaukee--Tue Feb 2 14:25:00 2010,Snow,,92,25 -4 ,1,0
igoogle.wunderground.com,seattle--Mon Feb 1 00:50:00 2010,Overcast,43,84,47.4,10,3
www.weatherforyou.com,seattle--Mon Feb 1 00:50:00 2010, Overcast,43,76, 50 10 ,10,6
weather.herald.com,seattle--Mon Feb 1 00:50:00 2010, Overcast,43,76,50,10,6
igoogle.wunderground.com,nashville--Tue Feb 2 03:20:00 2010,Overcast,32,79,37.6,10,Calm
www.weatherforyou.com,nashville--Tue Feb 2 03:20:00 2010, Overcast,30,81, 36 2 ,10,
weather.herald.com,nashville--Tue Feb 2 03:20:00 2010, Overcast,30,82,35,10,
www.accuweather.com,charlotte--Mon Feb 1 02:25:00 2010,Mostly Clear ,25,78,31,10,5
weather.msn.com,charlotte--Mon Feb 1 02:25:00 2010,Special weather statementMostly Sunny,25,80,30,10,5
weather.cnn.com,charlotte--Mon Feb 1 02:25:00 2010, Mostly Clear ,,58,33,,7
www.climaton.com,charlotte--Mon Feb 1 02:25:00 2010,clear sky,27 -3,75,34 1,10,6
www2.foxnews.com,charlotte--Mon Feb 1 02:25:00 2010,Partly Cloudy,20,59,33,10,7
igoogle.wunderground.com,phoenix--Mon Feb 1 01:35:00 2010,Scattered Clouds,41,41,65.4,10,2
weather.herald.com,phoenix--Mon Feb 1 01:35:00 2010, Scattered Clouds,39,35,68,10,6
igoogle.wunderground.com,denver--Wed Feb 3 23:25:00 2010,Partly Cloudy,17,29,47.3,10,3
weather.cnn.com,denver--Wed Feb 3 23:25:00 2010, Intermittent Clouds ,,27,46,,12
www.weatherforyou.com,denver--Wed Feb 3 23:25:00 2010, Mostly Cloudy,17,28, 48 9 ,,
weather.msn.com,chicago--Mon Feb 1 00:10:00 2010,Mostly Cloudy,12,54,27,10,10
weather.cnn.com,chicago--Mon Feb 1 00:10:00 2010, Mostly Sunny ,,50,28,,14
www2.foxnews.com,chicago--Mon Feb 1 00:10:00 2010,Mostly Cloudy ,12,41,29,10,15
www.accuweather.com,losangeles--Sun Jan 31 17:35:00 2010,Hazy Sunshine ,44,83,49,4,0
weather.msn.com,losangeles--Sun Jan 31 17:35:00 2010,Coastal Flood StatementHaze,45,87,48,4,0
weather.cnn.com,losangeles--Sun Jan 31 17:35:00 2010, Clear ,,82,48,,0
www.climaton.com,losangeles--Sun Jan 31 17:35:00 2010,clear sky,43 6,87,46 8,5,0
www2.foxnews.com,losangeles--Sun Jan 31 17:35:00 2010,Mostly Clear,43,86,47,5,0
www.accuweather.com,losangeles--Wed Feb 3 02:05:00 2010,Sunny ,49,57,64,10,3
weather.msn.com,losangeles--Wed Feb 3 02:05:00 2010,Clear,48,59,63,9,5
weather.cnn.com,losangeles--Wed Feb 3 02:05:00 2010, Sunny ,,57,64,,3
www.climaton.com,losangeles--Wed Feb 3 02:05:00 2010,clear sky,48 9,56,64 18,10,3
www2.foxnews.com,losangeles--Wed Feb 3 02:05:00 2010,Mostly Sunny ,49,58,64,10,3
www.weatherforyou.com,seattle--Sun Jan 31 10:10:00 2010, Light Rain,45,93, 46 8 ,10,3
weather.herald.com,seattle--Sun Jan 31 10:10:00 2010, Light Rain,44,90,47,10,4
www2.foxnews.com,seattle--Sun Jan 31 10:10:00 2010,Cloudy ,44,90,47,10,3
weather.msn.com,elpaso--Fri Jan 29 18:10:00 2010,Partly Cloudy,27,69,36,10,6
www.climaton.com,elpaso--Fri Jan 29 18:10:00 2010,mostly cloudy,25 -4,74,32 0,10,3
www.accuweather.com,losangeles--Mon Feb 1 22:15:00 2010,Sunny ,44,44,66,6,0
weather.msn.com,losangeles--Mon Feb 1 22:15:00 2010,Haze,45,45,66,6,0
www.climaton.com,losangeles--Mon Feb 1 22:15:00 2010,clear sky,45 7,49,64 18,6,0
www.nytimes.com,losangeles--Mon Feb 1 22:15:00 2010,Sunny,,44,64 18 ,10,9
igoogle.wunderground.com,phoenix--Tue Feb 2 00:25:00 2010,Overcast,37,33,67,10,Calm
www.weatherforyou.com,phoenix--Tue Feb 2 00:25:00 2010, Clear,39,40, 64 18 ,,1
weather.herald.com,phoenix--Tue Feb 2 00:25:00 2010, Overcast,35,31,67,10,5
www2.foxnews.com,phoenix--Tue Feb 2 00:25:00 2010,Mostly Cloudy ,35,33,65,10,0
weather.msn.com,denver--Tue Feb 2 22:20:00 2010,Partly Cloudy,9,21,46,Unlimited,3
www.nytimes.com,denver--Tue Feb 2 22:20:00 2010,Partly Sunny,,25,47 8 ,10,8
igoogle.wunderground.com,sanjose--Sat Jan 30 00:25:00 2010,Mostly Cloudy,46,61,59,10,6
www.weatherforyou.com,sanjose--Sat Jan 30 00:25:00 2010, Mostly Cloudy,45,57, 61 16 ,,10
www2.foxnews.com,sanjose--Sat Jan 30 00:25:00 2010,Partly Cloudy ,44,52,62,10,15
weather.cnn.com,jacksonville--Thu Jan 28 17:30:00 2010, Sunny ,,50,57,,0
www.climaton.com,jacksonville--Thu Jan 28 17:30:00 2010,clear sky,43 6,71,52 11,10,3
www2.foxnews.com,jacksonville--Thu Jan 28 17:30:00 2010,Partly Cloudy ,42,71,51,10,3
weather.cnn.com,sanantonio--Thu Jan 28 17:30:00 2010,Rain ,,96,64,,18
www.climaton.com,sanantonio--Thu Jan 28 17:30:00 2010,light rain,63 17,94,64 18,1.5,28-31
www2.foxnews.com,sanantonio--Thu Jan 28 17:30:00 2010,Showers ,63,94,64,3,21
weather.msn.com,elpaso--Wed Feb 3 21:50:00 2010,Special weather statementRain,41,93,43,3,11
weather.cnn.com,elpaso--Wed Feb 3 21:50:00 2010,Rain ,,92,43,,12
www.weatherforyou.com,elpaso--Wed Feb 3 21:50:00 2010, Rain,41,93, 43 6 ,3,12
www2.foxnews.com,elpaso--Wed Feb 3 21:50:00 2010,Rain ,41,89,44,5,9
igoogle.wunderground.com,newyork--Tue Feb 2 15:50:00 2010,Mostly Cloudy,16,49,33.1,10,Calm
weather.cnn.com,newyork--Tue Feb 2 15:50:00 2010, Mostly Cloudy ,,45,29,,3
www.weatherforyou.com,newyork--Tue Feb 2 15:50:00 2010, Mostly Cloudy,10,47, 28 -2 ,10,3
www.accuweather.com,sanantonio--Fri Jan 29 19:05:00 2010,Partly Sunny ,37,76,44,10,24
www.nytimes.com,sanantonio--Fri Jan 29 19:05:00 2010,Partly Sunny,,76,44 7 ,10,24
www.accuweather.com,nashville--Fri Jan 29 20:45:00 2010,Snow And Fog ,21,86,25,1,10
weather.msn.com,nashville--Fri Jan 29 20:45:00 2010,Weather WarningsSnow,21,86,25,1,10
weather.cnn.com,nashville--Fri Jan 29 20:45:00 2010,Snow ,,86,25,,10
www.climaton.com,nashville--Fri Jan 29 20:45:00 2010,light snow,21 -6,86,25 -4,0.7,10
www.accuweather.com,lasvegas--Sun Jan 31 10:15:00 2010,Partly Cloudy ,37,73,45,10,0
weather.msn.com,lasvegas--Sun Jan 31 10:15:00 2010,Clear,36,75,43,10,6
weather.cnn.com,lasvegas--Sun Jan 31 10:15:00 2010, Clear ,,73,46,,3
www.nytimes.com,lasvegas--Sun Jan 31 10:15:00 2010,Partly Cloudy,,73,45 7 ,10,3
www.climaton.com,lasvegas--Sun Jan 31 10:15:00 2010,clear sky,37 3,76,45 7,10,3
weather.cnn.com,nashville--Wed Feb 3 17:20:00 2010,Cloudy ,,62,38,,5
www.climaton.com,nashville--Wed Feb 3 17:20:00 2010,mostly cloudy,27 -3,65,37 3,10,5
www2.foxnews.com,nashville--Wed Feb 3 17:20:00 2010,Cloudy ,26,62,38,10,5
weather.msn.com,washington--Mon Feb 1 18:30:00 2010,Cloudy,12,40,34,10,5
weather.cnn.com,washington--Mon Feb 1 18:30:00 2010, Intermittent Clouds ,,43,32,,10
igoogle.wunderground.com,columbus--Thu Feb 4 08:55:00 2010,Freezing Fog,19,91,21.5,0.5,Calm
www.weatherforyou.com,columbus--Thu Feb 4 08:55:00 2010, Mist,21,86, 25 -4 ,3,3
weather.herald.com,columbus--Thu Feb 4 08:55:00 2010, Light Freezing Fog,21,86,25,0.5,
www.accuweather.com,jacksonville--Wed Feb 3 19:40:00 2010,Partly Sunny ,43,58,57,10,5
www.nytimes.com,jacksonville--Wed Feb 3 19:40:00 2010,Cloudy,,76,50 10 ,10,7
www.accuweather.com,portland--Sun Jan 31 12:25:00 2010,Light Fog ,43,100,43,3,0
weather.msn.com,portland--Sun Jan 31 12:25:00 2010,Fog,43,100,43,3,0
weather.cnn.com,portland--Sun Jan 31 12:25:00 2010,Showers ,,96,6,,3
www.nytimes.com,portland--Sun Jan 31 12:25:00 2010,Rain,,100,43 6 ,3,0
www.climaton.com,portland--Sun Jan 31 12:25:00 2010,mostly cloudy,21 -6,80,27 -3,9,15-26
weather.msn.com,houston--Thu Jan 28 17:15:00 2010,Mostly Sunny,57,94,59,8,15
weather.cnn.com,houston--Thu Jan 28 17:15:00 2010,Cloudy ,,86,60,,13
www.climaton.com,houston--Thu Jan 28 17:15:00 2010,mostly cloudy,55 13,82,61 16,10,13
weather.cnn.com,boston--Fri Jan 29 19:45:00 2010, Mostly Sunny ,,28,19,,24
www.weatherforyou.com,boston--Fri Jan 29 19:45:00 2010, Partly Cloudy,-9,27, 19 -7 ,10,24
www.accuweather.com,columbus--Wed Feb 3 09:50:00 2010,Light Snow ,27,74,34,6,9
weather.msn.com,columbus--Wed Feb 3 09:50:00 2010,Snow,27,75,34,6,9
www.climaton.com,columbus--Wed Feb 3 09:50:00 2010,mostly cloudy,28 -2,80,34 1,5,12
www.nytimes.com,columbus--Wed Feb 3 09:50:00 2010,Light Snow,,74,34 1 ,6,9
www.accuweather.com,elpaso--Thu Feb 4 09:00:00 2010,Light Rain ,39,87,43,10,9
weather.msn.com,elpaso--Thu Feb 4 09:00:00 2010,Special weather statementRain,39,87,43,10,9
weather.cnn.com,elpaso--Thu Feb 4 09:00:00 2010,Cloudy ,,92,43,,8
www.nytimes.com,elpaso--Thu Feb 4 09:00:00 2010,Light Rain,,87,43 6 ,10,9
www.climaton.com,elpaso--Thu Feb 4 09:00:00 2010,light rain,39 4,87,43 6,10,9
igoogle.wunderground.com,milwaukee--Mon Feb 1 23:40:00 2010,Mostly Cloudy,14,62,25.1,9,Calm
www.weatherforyou.com,milwaukee--Mon Feb 1 23:40:00 2010, Mostly Cloudy,15,51, 31 0 ,,2
www2.foxnews.com,milwaukee--Mon Feb 1 23:40:00 2010,Cloudy ,12,46,27,8,5
igoogle.wunderground.com,elpaso--Tue Feb 2 11:25:00 2010,Mostly Cloudy,35,73,42.8,10,Calm
weather.cnn.com,elpaso--Tue Feb 2 11:25:00 2010, Intermittent Clouds ,,65,44,,0
www.weatherforyou.com,elpaso--Tue Feb 2 11:25:00 2010, Mostly Cloudy,34,71, 43 6 ,10,8
www2.foxnews.com,elpaso--Tue Feb 2 11:25:00 2010,Mostly Cloudy,33,65,44,10,0
igoogle.wunderground.com,newyork--Wed Feb 3 03:35:00 2010,Light Snow,15,48,32.2,2.5,3.6
www.weatherforyou.com,newyork--Wed Feb 3 03:35:00 2010, Snow,25,80, 30 -1 ,2 1/2,6
weather.herald.com,newyork--Wed Feb 3 03:35:00 2010, Light Snow,25,80,30,2.5,6
www.accuweather.com,phoenix--Wed Feb 3 18:55:00 2010,Mostly Cloudy ,41,51,59,10,5
www.nytimes.com,phoenix--Wed Feb 3 18:55:00 2010,Partly Sunny,,39,62 17 ,10,5
www.accuweather.com,losangeles--Wed Feb 3 09:05:00 2010,Mostly Cloudy ,51,86,55,8,0
weather.msn.com,losangeles--Wed Feb 3 09:05:00 2010,Cloudy,52,88,55,7,0
weather.cnn.com,losangeles--Wed Feb 3 09:05:00 2010, Mostly Cloudy ,,86,55,,0
www.nytimes.com,losangeles--Wed Feb 3 09:05:00 2010,Mostly Clear,,79,51 11 ,10,0
www.climaton.com,losangeles--Wed Feb 3 09:05:00 2010,mostly cloudy,52 11,88,55 13,8,0
weather.msn.com,houston--Thu Feb 4 03:10:00 2010,Weather WarningsCloudy,48,93,50,1,17
weather.cnn.com,houston--Thu Feb 4 03:10:00 2010,Showers ,,82,51,,20
www2.foxnews.com,houston--Thu Feb 4 03:10:00 2010,Cloudy ,46,87,50,4,18
www.climaton.com,austin--Tue Feb 2 07:10:00 2010,light rain,45 7,100,45 7,1.5,0
www.nytimes.com,austin--Tue Feb 2 07:10:00 2010,Light Fog,,100,45 7 ,2,5
www.accuweather.com,sanfrancisco--Mon Feb 1 18:00:00 2010,Mostly Cloudy ,48,89,51,10,8
www.climaton.com,sanfrancisco--Mon Feb 1 18:00:00 2010,mostly cloudy,46 8,82,52 11,10,0
weather.msn.com,charlotte--Sat Jan 30 12:00:00 2010,Weather WarningsRain,27,93,28,1,6
weather.cnn.com,charlotte--Sat Jan 30 12:00:00 2010,Rain/Snow mix ,,92,28,,13
www.weatherforyou.com,charlotte--Sat Jan 30 12:00:00 2010, Mist,24,81, 29 -1 ,,
www2.foxnews.com,charlotte--Sat Jan 30 12:00:00 2010,Mixed ,27,91,28,1.5,13
igoogle.wunderground.com,seattle--Tue Feb 2 08:30:00 2010,Light Rain,42,94,43.8,7,1
www.weatherforyou.com,seattle--Tue Feb 2 08:30:00 2010, Light Rain,43,87, 46 8 ,7,5
weather.herald.com,seattle--Tue Feb 2 08:30:00 2010, Light Rain,43,89,46,7,5
www.accuweather.com,sanjose--Mon Feb 1 13:20:00 2010,Clear ,43,88,46,10,0
weather.cnn.com,sanjose--Mon Feb 1 13:20:00 2010, Clear ,,86,47,,0
www.climaton.com,sanjose--Mon Feb 1 13:20:00 2010,clear sky,43 6,87,46 8,10,0
www2.foxnews.com,sanjose--Mon Feb 1 13:20:00 2010,Mostly Clear,43,89,46,10,5
igoogle.wunderground.com,indianapolis--Thu Feb 4 03:05:00 2010,Partly Cloudy,24,82,28.4,7,Calm
weather.herald.com,indianapolis--Thu Feb 4 03:05:00 2010, Partly Cloudy,20,81,25,7,5
igoogle.wunderground.com,denver--Fri Jan 29 18:50:00 2010,Clear,25,55,39.8,10,1
www.weatherforyou.com,denver--Fri Jan 29 18:50:00 2010, Fog,23,61, 35 2 ,,2
igoogle.wunderground.com,sanjose--Mon Feb 1 19:10:00 2010,Mostly Cloudy,47,75,55,10,3
weather.cnn.com,sanjose--Mon Feb 1 19:10:00 2010, Mostly Cloudy ,,83,49,,0
www.weatherforyou.com,sanjose--Mon Feb 1 19:10:00 2010, Mostly Cloudy,45,76, 52 11 ,,
www2.foxnews.com,sanjose--Mon Feb 1 19:10:00 2010,Mostly Cloudy ,44,83,49,10,0
weather.msn.com,newyork--Sat Jan 30 11:15:00 2010,Special weather statementClear,-2,45,16,10,11
weather.cnn.com,newyork--Sat Jan 30 11:15:00 2010, Clear ,,47,16,,12
www.accuweather.com,charlotte--Thu Feb 4 00:15:00 2010,Mostly Clear ,32,55,47,10,0
weather.msn.com,charlotte--Thu Feb 4 00:15:00 2010,Mostly Sunny,32,57,46,10,0
www.climaton.com,charlotte--Thu Feb 4 00:15:00 2010,clear sky,32 0,47,52 11,10,0
www.nytimes.com,charlotte--Thu Feb 4 00:15:00 2010,Mostly Clear,,55,47 8 ,10,0
igoogle.wunderground.com,losangeles--Tue Feb 2 20:40:00 2010,Haze,47,54,64.4,5,2
www.weatherforyou.com,losangeles--Tue Feb 2 20:40:00 2010, Hazy,45,52, 63 17 ,5,
www2.foxnews.com,losangeles--Tue Feb 2 20:40:00 2010,Hazy ,50,68,61,3,0
weather.msn.com,dallas--Tue Feb 2 16:45:00 2010,Cloudy,34,70,43,10,9
weather.cnn.com,dallas--Tue Feb 2 16:45:00 2010,Cloudy ,,72,42,,13
www.weatherforyou.com,dallas--Tue Feb 2 16:45:00 2010, Overcast,31,69, 40 5 ,,5
www.climaton.com,dallas--Tue Feb 2 16:45:00 2010,mostly cloudy,34 1,70,43 6,10,9
www2.foxnews.com,dallas--Tue Feb 2 16:45:00 2010,Cloudy ,36,79,42,9,9
igoogle.wunderground.com,charlotte--Sat Jan 30 20:45:00 2010,Overcast,20,87,23,8,8
www.weatherforyou.com,charlotte--Sat Jan 30 20:45:00 2010, Overcast,19,79, 25 -4 ,,
weather.herald.com,charlotte--Sat Jan 30 20:45:00 2010, Overcast,19,81,24,8,15
igoogle.wunderground.com,sanantonio--Wed Feb 3 09:45:00 2010,Light Rain Mist,47,87,50.8,3,9.8
weather.cnn.com,sanantonio--Wed Feb 3 09:45:00 2010,Rain ,,92,50,,10
www.weatherforyou.com,sanantonio--Wed Feb 3 09:45:00 2010, Light Rain,47,87, 51 10 ,,11
www2.foxnews.com,sanantonio--Wed Feb 3 09:45:00 2010,Rain ,49,92,51,4,10
www.weatherforyou.com,indianapolis--Sat Jan 30 15:40:00 2010, Mostly Cloudy,6,64, 16 -9 ,,8
www2.foxnews.com,indianapolis--Sat Jan 30 15:40:00 2010,Cloudy ,6,59,16,10,12
www.accuweather.com,detroit--Wed Feb 3 05:20:00 2010,Lgt.Snow/Fog ,25,88,28,2,0
www.nytimes.com,detroit--Wed Feb 3 05:20:00 2010,Light Snow/Fog,,88,28 -2 ,2,0
weather.msn.com,phoenix--Sat Jan 30 12:00:00 2010,Partly Cloudy,45,76,52,10,6
weather.cnn.com,phoenix--Sat Jan 30 12:00:00 2010, Mostly Clear ,,76,52,,0
www.weatherforyou.com,phoenix--Sat Jan 30 12:00:00 2010, Clear,41,75, 49 9 ,,1
www2.foxnews.com,phoenix--Sat Jan 30 12:00:00 2010,Partly Cloudy,45,77,52,10,0
weather.msn.com,dallas--Sat Jan 30 04:00:00 2010,Weather WarningsCloudy,25,80,30,10,15
weather.cnn.com,dallas--Sat Jan 30 04:00:00 2010,Cloudy ,,75,31,,24
igoogle.wunderground.com,boston--Mon Feb 1 11:50:00 2010,Clear,9,50,25,10,16
www.weatherforyou.com,boston--Mon Feb 1 11:50:00 2010, Clear,7,46, 25 -4 ,10,14
weather.herald.com,boston--Mon Feb 1 11:50:00 2010, Clear,7,48,24,10,14
weather.msn.com,washington--Fri Jan 29 16:35:00 2010,Cloudy,1,42,21,10,15
weather.cnn.com,washington--Fri Jan 29 16:35:00 2010,Cloudy ,,41,22,,15
www.weatherforyou.com,washington--Fri Jan 29 16:35:00 2010, Overcast,1,42, 21 -6 ,10,15
www2.foxnews.com,washington--Fri Jan 29 16:35:00 2010,Cloudy ,1,34,21,10,16
weather.msn.com,austin--Tue Feb 2 07:05:00 2010,Short term forecastFog,43,93,45,2,0
weather.cnn.com,austin--Tue Feb 2 07:05:00 2010,Rain ,,100,45,,0
www2.foxnews.com,austin--Tue Feb 2 07:05:00 2010,Cloudy ,43,93,45,3,0
igoogle.wunderground.com,memphis--Thu Jan 28 16:45:00 2010,Overcast,14,33,41.5,10,Calm
www.weatherforyou.com,memphis--Thu Jan 28 16:45:00 2010, Overcast,34,71, 43 6 ,10,10
igoogle.wunderground.com,philadelphia--Mon Feb 1 00:50:00 2010,Clear,7,42,26.9,10,Calm
www.weatherforyou.com,philadelphia--Mon Feb 1 00:50:00 2010, Clear,7,43, 27 -3 ,10,13
weather.herald.com,philadelphia--Mon Feb 1 00:50:00 2010, Clear,3,37,26,10,8
weather.msn.com,houston--Mon Feb 1 12:35:00 2010,Mostly Sunny,32,75,39,7,6
weather.cnn.com,houston--Mon Feb 1 12:35:00 2010,Cloudy ,,82,39,,6
www.weatherforyou.com,houston--Mon Feb 1 12:35:00 2010, Mostly Cloudy,34,87, 38 3 ,,3
www2.foxnews.com,houston--Mon Feb 1 12:35:00 2010,Partly Cloudy,32,81,37,5,5
weather.msn.com,washington--Thu Feb 4 03:55:00 2010,Winter storm watchPartly Cloudy,27,65,37,10,6
weather.cnn.com,washington--Thu Feb 4 03:55:00 2010, Partly Cloudy ,,64,38,,6
www.weatherforyou.com,washington--Thu Feb 4 03:55:00 2010, Partly Cloudy,27,65, 37 3 ,10,6
www.climaton.com,washington--Thu Feb 4 03:55:00 2010,clear sky,27 -3,65,37 3,10,6
www2.foxnews.com,washington--Thu Feb 4 03:55:00 2010,Cloudy ,27,60,40,10,6
igoogle.wunderground.com,lasvegas--Sat Jan 30 17:50:00 2010,Mostly Cloudy,35,72,43.2,10,Calm
www.weatherforyou.com,lasvegas--Sat Jan 30 17:50:00 2010, Partly Cloudy,37,75, 45 7 ,,
weather.herald.com,lasvegas--Sat Jan 30 17:50:00 2010, Mostly Cloudy,34,73,42,10,5
weather.msn.com,milwaukee--Fri Jan 29 15:50:00 2010,Partly Cloudy,-8,60,3,10,7
weather.cnn.com,milwaukee--Fri Jan 29 15:50:00 2010, Partly Sunny ,,57,4,,7
www.climaton.com,milwaukee--Fri Jan 29 15:50:00 2010,clear sky,-8 -22,60,16-Mar,10,7
weather.msn.com,detroit--Sun Jan 31 23:30:00 2010,Partly Cloudy,12,54,27,10,16
weather.cnn.com,detroit--Sun Jan 31 23:30:00 2010,Cloudy ,,60,26,,13
www.nytimes.com,detroit--Sun Jan 31 23:30:00 2010,Partly Sunny,,51,29 -2 ,10,15
www.climaton.com,detroit--Sun Jan 31 23:30:00 2010,mostly cloudy,14 -10,58,27 -3,10,13-21
igoogle.wunderground.com,chicago--Sun Jan 31 00:25:00 2010,Mostly Cloudy,13,66,22.5,10,1
weather.herald.com,chicago--Sun Jan 31 00:25:00 2010, Mostly Cloudy,12,66,22,10,
igoogle.wunderground.com,philadelphia--Sat Jan 30 04:05:00 2010,Clear,7,56,20,10,Calm
www.weatherforyou.com,philadelphia--Sat Jan 30 04:05:00 2010, Mostly Cloudy,1,42, 21 -6 ,10,7
weather.herald.com,philadelphia--Sat Jan 30 04:05:00 2010, Clear,3,48,20,10,7
www2.foxnews.com,philadelphia--Sat Jan 30 04:05:00 2010,Mostly Clear,2,38,20,10,7
weather.msn.com,newyork--Fri Jan 29 17:20:00 2010,Clear,-4,35,19,10,15
www.weatherforyou.com,newyork--Fri Jan 29 17:20:00 2010, Clear,-4,35, 19 -7 ,10,15
weather.msn.com,dallas--Tue Feb 2 03:25:00 2010,Cloudy,39,81,45,10,7
weather.cnn.com,dallas--Tue Feb 2 03:25:00 2010,Cloudy ,,73,45,,6
www.weatherforyou.com,dallas--Tue Feb 2 03:25:00 2010, Overcast,39,87, 42 6 ,,2
www.climaton.com,dallas--Tue Feb 2 03:25:00 2010,mostly cloudy,37 3,76,45 7,10,6
www2.foxnews.com,dallas--Tue Feb 2 03:25:00 2010,Cloudy ,38,76,45,10,6
www.accuweather.com,columbus--Sun Jan 31 15:20:00 2010,Partly Sunny ,9,84,13,10,3
weather.msn.com,columbus--Sun Jan 31 15:20:00 2010,Partly Cloudy,9,85,12,10,3
weather.cnn.com,columbus--Sun Jan 31 15:20:00 2010, Partly Sunny ,,87,9,,0
www.nytimes.com,columbus--Sun Jan 31 15:20:00 2010,Partly Sunny,,84,13 -11 ,10,3
www.accuweather.com,phoenix--Thu Feb 4 01:00:00 2010,Mostly Cloudy ,39,33,69,10,8
www.climaton.com,phoenix--Thu Feb 4 01:00:00 2010,mostly cloudy,39 4,33,70 21,10,8
www.nytimes.com,phoenix--Thu Feb 4 01:00:00 2010,,,31,67 19 ,10,9
weather.msn.com,phoenix--Tue Feb 2 03:25:00 2010,Mostly Cloudy,39,42,63,10,3
weather.cnn.com,phoenix--Tue Feb 2 03:25:00 2010,Cloudy ,,37,64,,5
