date_symbol,high,flat_change,last,wklow,prev_close,volume,wkhigh,low,percent_change,open
stock-2011-07-26shld,$ 75.32,2.43,$ 72.21,$ 60.12,$ 74.64,415-898,$ 94.7884,$ 72.19,3.26%,$ 74.64
stock-2011-07-26sial,$ 71.64,3.55,$ 70.15,$ 51.44,$ 73.70,1-280-168,$ 76.16,$ 69.585,4.82%,$ 71.32
stock-2011-07-26sndk,$ 44.64,0.03,$ 43.85,$ 33.03,$ 43.88,7-102-494,$ 53.605,$ 43.73,0.07%,$ 43.91
stock-2011-07-26spls,$ 16.34,0.365,$ 16.315,$ 14.75,$ 15.95,18-077-597,$ 23.75,$ 15.82,2.29%,$ 15.89
stock-2011-07-26srcl,$ 91.84,0.59,$ 91.52,$ 61.02,$ 92.11,301-034,$ 95.71,$ 90.35,0.64%,$ 91.84
stock-2011-07-26stx,$ 15,0.12,$ 14.77,$ 9.84,$ 14.65,10-416-328,$ 18.35,$ 14.66,0.82%,$ 14.66
stock-2011-07-26symc,$ 19.20,0.02,$ 19.07,$ 12.04,$ 19.09,5-481-230,$ 20.50,$ 18.92,0.1%,$ 19.16
stock-2011-07-26teva,$ 47.34,0.20,$ 46.79,$ 44.86,$ 46.99,6-697-581,$ 57.08,$ 46.57,0.43%,$ 47.18
stock-2011-07-26urbn,$ 33.59,1.1,$ 33.59,$ 27.96,$ 32.49,3-758-765,$ 39.26,$ 32.37,3.39%,$ 32.38
stock-2011-07-26vmed,$ 28.30,0.04,$ 28.15,$ 19.1402,$ 28.11,2-327-957,$ 33.32,$ 27.84,0.14%,$ 28.08
stock-2011-07-26vod,$ 27.125,0.63,$ 27.06,$ 22.95,$ 26.43,7-314-907,$ 32.70,$ 26.96,2.38%,$ 27.01
stock-2011-07-26vrsn,$ 33.9589,0.09,$ 33.78,$ 27.80,$ 33.69,1-673-212,$ 37.73,$ 33.56,0.27%,$ 33.78
stock-2011-07-26vrtx,$ 49.87,0.1,$ 49.55,$ 32,$ 49.45,1-321-307,$ 58.87,$ 48.12,0.2%,$ 49.47
stock-2011-07-26wcrx,$ 22.64,0.34,$ 22.06,$ 19.01,$ 22.40,1-581-602,$ 30.57,$ 22.01,1.52%,$ 22.47
stock-2011-07-26wfm,$ 68,0.18,$ 66.90,$ 34.04,$ 66.72,1-774-408,$ 67.89,$ 66.61,0.27%,$ 67
stock-2011-07-26wynn,$ 164.92,0.01,$ 164.13,$ 79.89,$ 164.12,853-122,$ 172.58,$ 163.14,0.01%,$ 164.48
stock-2011-07-26xlnx,$ 34.05,0.07,$ 33.49,$ 23.96,$ 33.42,2-594-432,$ 37.37,$ 33.43,0.21%,$ 33.49
stock-2011-07-26xray,$ 39.45,0.76,$ 38.79,$ 27.76,$ 39.55,1-561-481,$ 40.16,$ 38.66,1.92%,$ 39.45
stock-2011-07-26yhoo,$ 13.99,0.25,$ 13.94,$ 12.94,$ 13.69,20-729-478,$ 18.84,$ 13.65,1.83%,$ 13.70
stock-2011-07-27aapl,$ 402.64,10.82,$ 392.59,$ 235.56,$ 403.41,23-337-156,$ 404.50,$ 392.15,2.68%,$ 400.32
stock-2011-07-27adbe,$ 29.48,1.13,$ 28.50,$ 25.45,$ 29.63,5-981-045,$ 35.99,$ 28.46,3.81%,$ 29.46
stock-2011-07-27adp,$ 53.05,0.80,$ 52.38,$ 38.41,$ 53.18,3-693-566,$ 55.12,$ 52.275,1.5%,$ 52.77
stock-2011-07-27adsk,$ 36.33,1.67,$ 34.90,$ 26.6306,$ 36.57,3-961-198,$ 46.15,$ 34.84,4.57%,$ 36.21
stock-2011-07-27akam,$ 30.51,1.21,$ 29.48,$ 28.69,$ 30.69,6-723-871,$ 54.65,$ 29.29,3.94%,$ 30.33
stock-2011-07-27altr,$ 41.11,1.49,$ 40.33,$ 24.48,$ 41.82,7-323-979,$ 49.59,$ 39.81,3.56%,$ 41.02
stock-2011-07-27alxn,$ 57.4775,1.21,$ 56.49,$ 26.525,$ 57.70,1-370-476,$ 59.07,$ 55.80,2.1%,$ 57.27
stock-2011-07-27amat,$ 12.99,0.46,$ 12.64,$ 10.27,$ 13.10,20-970-232,$ 16.93,$ 12.60,3.51%,$ 12.97
stock-2011-07-27amgn,$ 54.95,0.90,$ 53.80,$ 50.26,$ 54.70,6-416-657,$ 61.53,$ 53.61,1.65%,$ 54.50
stock-2011-07-27amzn,$ 227.20,8.338,$ 222.518,$ 114.51,$ 214.18,12-892-123,$ 220.20,$ 219.62,3.89%,$ 224.42
stock-2011-07-27apol,$ 53.45,1.34,$ 52.52,$ 33.75,$ 53.86,1-886-709,$ 54.23,$ 52.12,2.49%,$ 53.29
stock-2011-07-27atvi,$ 12.24,0.225,$ 11.915,$ 10.40,$ 12.14,8-042-249,$ 12.65,$ 11.86,1.85%,$ 12.10
stock-2011-07-27bbby,$ 59.56,1.68,$ 57.84,$ 35.55,$ 59.52,2-558-735,$ 60.55,$ 57.72,2.82%,$ 59.26
stock-2011-07-27bidu,$ 165.89,3.12,$ 161.24,$ 76,$ 164.36,9-746-518,$ 165.96,$ 159.50,1.9%,$ 163.50
stock-2011-07-27biib,$ 106.05,3.19,$ 101.81,$ 53.14,$ 105,2-500-084,$ 109.63,$ 101.50,3.04%,$ 104.21
stock-2011-07-27bmc,$ 50.95,2.13,$ 48.89,$ 34.47,$ 51.02,3-535-212,$ 56.55,$ 48.53,4.17%,$ 50.84
stock-2011-07-27brcm,$ 37.73,1.16,$ 37.04,$ 29.90,$ 38.20,13-707-831,$ 47.39,$ 36.75,3.04%,$ 37.71
stock-2011-07-27ca,$ 22.58,0.51,$ 22.22,$ 17.70,$ 22.73,6-179-888,$ 25.68,$ 22.15,2.24%,$ 22.52
stock-2011-07-27celg,$ 59.99,0.51,$ 59.48,$ 48.92,$ 59.99,3-841-692,$ 63.46,$ 58.67,0.85%,$ 59.68
stock-2011-07-27cern,$ 62.95,1.20,$ 61.85,$ 36.215,$ 63.05,2-133-255,$ 65.24,$ 61.45,1.9%,$ 62.61
stock-2011-07-27chkp,$ 58.525,0.85,$ 57.86,$ 33.15,$ 58.71,4-712-445,$ 61.46,$ 57.68,1.45%,$ 57.96
stock-2011-07-27chrw,$ 77,6.37,$ 73.88,$ 61.05,$ 80.25,3-897-052,$ 82.61,$ 73.29,7.94%,$ 76.82
stock-2011-07-27cmcsa,$ 25.13,0.58,$ 24.66,$ 16.76,$ 25.24,17-497-313,$ 27.16,$ 24.56,2.3%,$ 25.07
stock-2011-07-27cost,$ 80.29,2.16,$ 78.39,$ 54.05,$ 80.55,2-242-789,$ 83.95,$ 78.33,2.68%,$ 80.06
stock-2011-07-27csco,$ 16.01,0.60,$ 15.69,$ 14.78,$ 16.29,79-905-816,$ 26,$ 15.58,3.68%,$ 15.90
stock-2011-07-27ctrp,$ 46.60,0.68,$ 46.07,$ 36.6401,$ 46.75,1-043-572,$ 53.16,$ 45.58,1.45%,$ 46.40
stock-2011-07-27ctsh,$ 73.18,3.84,$ 69.88,$ 53.16,$ 73.72,3-461-999,$ 83.48,$ 69.22,5.21%,$ 73.10
stock-2011-07-27ctxs,$ 73.95,3.57,$ 70.94,$ 47.16,$ 74.51,3-177-571,$ 88.4895,$ 70.75,4.79%,$ 73.83
stock-2011-07-27dell,$ 16.96,0.67,$ 16.445,$ 11.34,$ 17.115,23-640-473,$ 17.60,$ 16.41,3.91%,$ 16.95
stock-2011-07-27dltr,$ 67.81,0.27,$ 66.91,$ 40.60,$ 67.18,881-940,$ 70.54,$ 66.71,0.4%,$ 67.79
stock-2011-07-27dtv,$ 52.01,0.62,$ 51.44,$ 36.23,$ 52.06,5-181-516,$ 53.40,$ 51.36,1.19%,$ 51.76
stock-2011-07-27ebay,$ 34.19,1.06,$ 33.36,$ 20.5333,$ 34.42,11-646-265,$ 35.35,$ 33.31,3.08%,$ 34.11
stock-2011-07-27erts,$ 24.37,0.84,$ 22.97,$ 14.67,$ 23.81,15-170-035,$ 25.05,$ 22.86,3.53%,$ 24.37
stock-2011-07-27esrx,$ 55.95,1.68,$ 54.50,$ 41.67,$ 56.18,12-211-270,$ 60.89,$ 53.64,2.99%,$ 55.77
stock-2011-07-27expd,$ 49.26,2.10,$ 47.60,$ 39.21,$ 49.70,2-026-768,$ 57.15,$ 47.25,4.23%,$ 49.25
stock-2011-07-27expe,$ 30.93,0.83,$ 29.76,$ 19.61,$ 30.59,3-604-611,$ 31.01,$ 29.735,2.71%,$ 30.67
stock-2011-07-27fast,$ 33.78,0.56,$ 33.27,$ 22.32,$ 33.83,3-066-595,$ 36.80,$ 32.87,1.66%,$ 33.68
stock-2011-07-27ffiv,$ 98,4.41,$ 94.90,$ 80,$ 99.31,3-287-378,$ 145.76,$ 94.62,4.44%,$ 98
stock-2011-07-27fisv,$ 63.36,0.06,$ 61.45,$ 47.38,$ 61.51,1-376-366,$ 65.41,$ 61.36,0.1%,$ 62.37
stock-2011-07-27flex,$ 6.74,0.17,$ 6.55,$ 4.86,$ 6.72,6-246-787,$ 8.50,$ 6.52,2.53%,$ 6.69
stock-2011-07-27flir,$ 28.10,0.47,$ 27.68,$ 24,$ 28.15,2-076-888,$ 37.29,$ 27.53,1.67%,$ 27.94
stock-2011-07-27fslr,$ 119.98,3.67,$ 116.60,$ 111.40,$ 120.27,972-318,$ 175.449,$ 116.34,3.05%,$ 119.68
stock-2011-07-27gild,$ 43.26,0.81,$ 42.97,$ 31.76,$ 42.16,12-361-788,$ 43.49,$ 41.73,1.92%,$ 41.86
stock-2011-07-27gmcr,$ 92.91,3.95,$ 88.11,$ 26.14,$ 92.06,4-077-302,$ 96.91,$ 87.66,4.29%,$ 92.45
stock-2011-07-27goog,$ 620.95,15.30,$ 607.22,$ 447.65,$ 622.52,3-899-771,$ 642.96,$ 604.75,2.46%,$ 617.18
stock-2011-07-27grmn,$ 32.70,0.71,$ 32.15,$ 26.11,$ 32.86,1-055-046,$ 36.42,$ 31.85,2.16%,$ 32.68
stock-2011-07-27hsic,$ 68.94,1.70,$ 67.51,$ 50.97,$ 69.21,619-375,$ 74.98,$ 67.38,2.46%,$ 68.88
stock-2011-07-27ilmn,$ 63.50,12.32,$ 57.33,$ 41.155,$ 69.65,10-764-003,$ 79.40,$ 57,17.69%,$ 63.49
stock-2011-07-27infy,$ 63.10,1.17,$ 61.99,$ 56.73,$ 63.16,2-759-677,$ 77.92,$ 61.69,1.85%,$ 62.83
stock-2011-07-27intc,$ 22.75,0.365,$ 22.53,$ 17.60,$ 22.895,58-311-664,$ 23.96,$ 22.35,1.59%,$ 22.64
stock-2011-07-27intu,$ 48.31,1.36,$ 47.25,$ 38.05,$ 48.61,3-557-378,$ 56.46,$ 47.16,2.8%,$ 48.17
stock-2011-07-27isrg,$ 404.51,5.49,$ 393.58,$ 246.05,$ 399.07,439-263,$ 415.19,$ 392.5927,1.38%,$ 395.95
stock-2011-07-27joyg,$ 97.3897,3.67,$ 94.36,$ 53.13,$ 98.03,1-852-880,$ 103.44,$ 93.50,3.74%,$ 97.30
stock-2011-07-27klac,$ 43.42,1.94,$ 41.77,$ 27.75,$ 43.71,2-988-230,$ 51.83,$ 41.62,4.44%,$ 43.30
stock-2011-07-27life,$ 49.24,1.42,$ 48.41,$ 41.10,$ 49.83,4-410-241,$ 57.25,$ 48,2.85%,$ 48.82
stock-2011-07-27linta,$ 16.80,0.47,$ 16.34,$ 10.10,$ 16.81,4-311-312,$ 18.645,$ 16.31,2.8%,$ 16.71
stock-2011-07-27lltc,$ 30.26,1.10,$ 30.10,$ 28.45,$ 31.20,8-689-293,$ 36.14,$ 29.18,3.53%,$ 29.18
stock-2011-07-27lrcx,$ 43.39,1.61,$ 42.22,$ 35.39,$ 43.83,2-562-465,$ 59.10,$ 41.97,3.67%,$ 43.35
stock-2011-07-27mat,$ 27.30,0.35,$ 26.72,$ 20.60,$ 27.07,3-867-602,$ 28.49,$ 26.66,1.29%,$ 27.16
stock-2011-07-27mchp,$ 33.96,0.70,$ 33.54,$ 27.46,$ 34.24,5-126-904,$ 41.50,$ 33.29,2.04%,$ 33.89
stock-2011-07-27mrvl,$ 15.38,0.48,$ 15.04,$ 13.17,$ 15.52,8-233-146,$ 22.01,$ 15.01,3.09%,$ 15.38
stock-2011-07-27msft,$ 27.985,0.75,$ 27.33,$ 23.32,$ 28.08,70-553-039,$ 29.46,$ 27.20,2.67%,$ 27.85
stock-2011-07-27mu,$ 7.80,0.425,$ 7.43,$ 6.36,$ 7.855,45-028-871,$ 11.95,$ 7.38,5.41%,$ 7.76
stock-2011-07-27mxim,$ 23.07,1.015,$ 22.38,$ 15.67,$ 23.395,3-691-207,$ 28.44,$ 22.08,4.34%,$ 23.04
stock-2011-07-27myl,$ 23.54,0.65,$ 22.90,$ 16.87,$ 23.55,8-007-169,$ 25.46,$ 22.77,2.76%,$ 23.36
stock-2011-07-27nflx,$ 274,2.51,$ 269.42,$ 95.33,$ 266.91,5-432-174,$ 304.79,$ 267.20,0.94%,$ 269.57
stock-2011-07-27nihd,$ 42.37,0.95,$ 41.69,$ 35.55,$ 42.64,1-815-379,$ 46.32,$ 41.33,2.23%,$ 42.17
stock-2011-07-27ntap,$ 49.74,2.90,$ 47.28,$ 37.04,$ 50.18,9-567-908,$ 61.02,$ 47.17,5.78%,$ 49.62
stock-2011-07-27nvda,$ 14.27,0.545,$ 13.855,$ 8.65,$ 14.40,16-190-737,$ 26.17,$ 13.82,3.78%,$ 14.20
stock-2011-07-27nwsa,$ 16.18,0.155,$ 16,$ 11.91,$ 16.155,23-115-970,$ 18.35,$ 15.865,0.96%,$ 15.99
stock-2011-07-27orcl,$ 31.84,1.435,$ 30.71,$ 21.66,$ 32.145,42-540-028,$ 36.50,$ 30.62,4.46%,$ 31.81
stock-2011-07-27orly,$ 61.97,0.66,$ 61.45,$ 45.74,$ 62.11,1-728-652,$ 66.52,$ 61.165,1.06%,$ 61.69
stock-2011-07-27payx,$ 29.47,0.735,$ 28.79,$ 24.6519,$ 29.525,3-563-544,$ 33.91,$ 28.75,2.49%,$ 29.39
stock-2011-07-27pcar,$ 45.18,1.165,$ 43.85,$ 39.77,$ 45.015,6-312-085,$ 58.75,$ 43.56,2.59%,$ 45.11
stock-2011-07-27pcln,$ 534.70,16.46,$ 517.21,$ 217.7211,$ 533.67,663-992,$ 561.88,$ 516.01,3.08%,$ 532.38
stock-2011-07-27qcom,$ 56.15,1.95,$ 54.59,$ 37.45,$ 56.54,15-391-286,$ 59.84,$ 54.3915,3.45%,$ 55.95
stock-2011-07-27qgen,$ 17.42,0.16,$ 17.13,$ 16.85,$ 17.29,2-840-549,$ 22.20,$ 17.06,0.93%,$ 17.37
stock-2011-07-27rimm,$ 26.98,1.68,$ 25.71,$ 25.60,$ 27.39,22-251-397,$ 70.54,$ 25.66,6.13%,$ 26.96
stock-2011-07-27rost,$ 77.44,2.25,$ 75.34,$ 48.71,$ 77.59,1-229-588,$ 83.11,$ 75.178,2.9%,$ 77.42
stock-2011-07-27sbux,$ 40.90,1.21,$ 38.97,$ 22.50,$ 40.18,7-357-725,$ 41.11,$ 38.90,3.01%,$ 40.60
stock-2011-07-27shld,$ 72.74,1.40,$ 70.81,$ 60.12,$ 72.21,452-104,$ 94.7884,$ 70.63,1.94%,$ 72.18
stock-2011-07-27sial,$ 70.05,1.99,$ 68.16,$ 51.44,$ 70.15,948-145,$ 76.16,$ 68.04,2.84%,$ 70
stock-2011-07-27sndk,$ 43.53,1.85,$ 42,$ 33.03,$ 43.85,8-875-817,$ 53.605,$ 41.98,4.22%,$ 43.50
stock-2011-07-27spls,$ 16.25,0.36,$ 15.955,$ 14.75,$ 16.315,11-654-829,$ 23.75,$ 15.88,2.21%,$ 16.17
stock-2011-07-27srcl,$ 91.33,2.06,$ 89.46,$ 61.02,$ 91.52,446-138,$ 95.71,$ 88.81,2.25%,$ 90.83
stock-2011-07-27stx,$ 14.75,0.44,$ 14.33,$ 9.84,$ 14.77,11-227-044,$ 18.35,$ 14.13,2.98%,$ 14.73
stock-2011-07-27symc,$ 19.02,0.655,$ 18.415,$ 12.04,$ 19.07,10-651-397,$ 20.50,$ 18.37,3.43%,$ 18.98
stock-2011-07-27teva,$ 46.94,1.04,$ 45.75,$ 44.86,$ 46.79,9-756-438,$ 57.08,$ 45.21,2.22%,$ 46.88
stock-2011-07-27urbn,$ 33.90,1.43,$ 32.16,$ 27.96,$ 33.59,3-596-125,$ 39.26,$ 32.09,4.26%,$ 33.27
stock-2011-07-27vmed,$ 27.61,1.05,$ 27.10,$ 19.1402,$ 28.15,8-739-403,$ 33.32,$ 26.36,3.73%,$ 27.28
stock-2011-07-27vod,$ 27.03,0.41,$ 26.65,$ 22.95,$ 27.06,5-880-324,$ 32.70,$ 26.62,1.52%,$ 27.03
stock-2011-07-27vrsn,$ 33.6793,1.07,$ 32.71,$ 27.80,$ 33.78,1-963-255,$ 37.73,$ 32.62,3.17%,$ 33.55
stock-2011-07-27vrtx,$ 49.35,1.63,$ 47.92,$ 32,$ 49.55,1-422-895,$ 58.87,$ 47.15,3.29%,$ 49.22
stock-2011-07-27wcrx,$ 22.12,0.69,$ 21.37,$ 19.01,$ 22.06,2-286-610,$ 30.57,$ 21.28,3.13%,$ 22.03
stock-2011-07-27wfm,$ 66.95,1.47,$ 65.43,$ 34.04,$ 66.90,3-608-721,$ 68,$ 63.76,2.2%,$ 66.79
stock-2011-07-27wynn,$ 164.61,4.96,$ 159.17,$ 79.89,$ 164.13,1-918-426,$ 172.58,$ 158.10,3.02%,$ 164.23
stock-2011-07-27xlnx,$ 33.16,1.22,$ 32.27,$ 23.96,$ 33.49,7-587-247,$ 37.37,$ 32.08,3.64%,$ 33.16
stock-2011-07-27xray,$ 38.52,1.36,$ 37.43,$ 27.76,$ 38.79,1-950-128,$ 40.16,$ 37.32,3.51%,$ 38.46
stock-2011-07-27yhoo,$ 13.90,0.355,$ 13.585,$ 12.94,$ 13.94,20-158-960,$ 18.84,$ 13.57,2.55%,$ 13.87
stock-2011-07-28aapl,$ 396.99,0.77,$ 391.82,$ 235.56,$ 392.59,21-011-977,$ 404.50,$ 388.13,0.2%,$ 391.63
stock-2011-07-28adbe,$ 28.66,0.48,$ 28.02,$ 25.45,$ 28.50,9-161-257,$ 35.99,$ 28,1.68%,$ 28.43
stock-2011-07-28adp,$ 52.38,0.605,$ 51.775,$ 38.41,$ 52.38,2-481-768,$ 55.12,$ 51.46,1.16%,$ 52.29
stock-2011-07-28adsk,$ 35.11,0.56,$ 34.34,$ 26.6306,$ 34.90,3-082-536,$ 46.15,$ 34.29,1.6%,$ 34.91
stock-2011-07-28akam,$ 25.14,5.64,$ 23.84,$ 28.69,$ 29.48,27-804-056,$ 54.65,$ 23.64,19.13%,$ 24.57
stock-2011-07-28altr,$ 41.35,0.3,$ 40.63,$ 24.48,$ 40.33,4-618-713,$ 49.59,$ 39.95,0.74%,$ 40.37
stock-2011-07-28amat,$ 12.71,0.16,$ 12.48,$ 10.27,$ 12.64,15-752-453,$ 16.93,$ 12.37,1.27%,$ 12.61
stock-2011-07-28amgn,$ 54.65,0.37,$ 53.43,$ 50.26,$ 53.80,6-512-662,$ 61.53,$ 53.33,0.69%,$ 53.70
stock-2011-07-28amzn,$ 225.95,1.382,$ 223.90,$ 114.51,$ 222.518,5-310-670,$ 227.20,$ 220.23,0.62%,$ 223.27
stock-2011-07-28apol,$ 52.08,1.68,$ 50.84,$ 33.75,$ 52.52,2-163-754,$ 54.23,$ 50.72,3.2%,$ 51.80
stock-2011-07-28atvi,$ 12.08,0.045,$ 11.87,$ 10.40,$ 11.915,6-030-946,$ 12.65,$ 11.82,0.38%,$ 11.87
stock-2011-07-28bbby,$ 58.70,0.13,$ 57.71,$ 35.55,$ 57.84,1-615-017,$ 60.55,$ 57.59,0.22%,$ 57.84
stock-2011-07-28bidu,$ 162.73,2.90,$ 158.34,$ 76,$ 161.24,8-215-787,$ 165.96,$ 156.551,1.8%,$ 160.96
stock-2011-07-28biib,$ 104.04,0.34,$ 102.15,$ 53.14,$ 101.81,1-316-769,$ 109.63,$ 101.02,0.33%,$ 101.29
stock-2011-07-28bmc,$ 47.01,4.28,$ 44.61,$ 34.47,$ 48.89,8-840-905,$ 56.55,$ 44.33,8.75%,$ 47
stock-2011-07-28brcm,$ 37.81,0.20,$ 36.84,$ 29.90,$ 37.04,9-429-869,$ 47.39,$ 36.60,0.54%,$ 37.02
stock-2011-07-28ca,$ 22.37,0.1,$ 22.32,$ 17.70,$ 22.22,5-218-254,$ 25.68,$ 21.985,0.45%,$ 22.17
stock-2011-07-28celg,$ 62.32,0.48,$ 59.96,$ 48.92,$ 59.48,5-431-819,$ 63.46,$ 59.92,0.81%,$ 61.14
stock-2011-07-28cern,$ 63.57,0.17,$ 62.02,$ 36.215,$ 61.85,1-527-054,$ 65.24,$ 61.54,0.27%,$ 62.02
stock-2011-07-28chkp,$ 58.40,0.1,$ 57.96,$ 33.15,$ 57.86,1-725-628,$ 61.46,$ 57.61,0.17%,$ 57.74
stock-2011-07-28chrw,$ 74.30,1.175,$ 72.705,$ 63.54,$ 73.88,2-277-876,$ 82.61,$ 72.51,1.59%,$ 73.61
stock-2011-07-28cmcsa,$ 24.60,0.49,$ 24.17,$ 16.76,$ 24.66,21-052-209,$ 27.16,$ 24.13,1.99%,$ 24.57
stock-2011-07-28cost,$ 79.32,0.06,$ 78.33,$ 54.05,$ 78.39,1-949-223,$ 83.95,$ 78.25,0.08%,$ 78.39
stock-2011-07-28csco,$ 16.30,0.32,$ 16.01,$ 14.78,$ 15.69,78-723-339,$ 26,$ 15.83,2.04%,$ 15.94
stock-2011-07-28ctrp,$ 46.46,0.09,$ 45.98,$ 36.6401,$ 46.07,891-038,$ 53.16,$ 45.47,0.2%,$ 46.15
stock-2011-07-28ctsh,$ 70.76,0.11,$ 69.77,$ 53.16,$ 69.88,2-371-678,$ 83.48,$ 69.50,0.16%,$ 69.93
stock-2011-07-28ctxs,$ 74.17,1.88,$ 72.82,$ 47.16,$ 70.94,5-230-839,$ 88.4895,$ 69.57,2.65%,$ 69.70
stock-2011-07-28dell,$ 16.77,0.115,$ 16.56,$ 11.34,$ 16.445,14-308-748,$ 17.60,$ 16.40,0.7%,$ 16.41
stock-2011-07-28dltr,$ 67.14,0.40,$ 66.51,$ 40.60,$ 66.91,1-247-875,$ 70.54,$ 66.26,0.6%,$ 66.82
stock-2011-07-28dtv,$ 51.73,0.16,$ 51.28,$ 36.23,$ 51.44,4-673-021,$ 53.40,$ 50.955,0.31%,$ 51.36
stock-2011-07-28ebay,$ 33.78,0.01,$ 33.35,$ 20.5333,$ 33.36,7-409-252,$ 35.35,$ 33.06,0.03%,$ 33.23
stock-2011-07-28erts,$ 23.06,0.41,$ 22.56,$ 14.67,$ 22.97,4-846-756,$ 25.05,$ 22.52,1.78%,$ 22.91
stock-2011-07-28esrx,$ 55.07,0.34,$ 54.16,$ 41.67,$ 54.50,9-865-619,$ 60.89,$ 53.89,0.62%,$ 54.20
stock-2011-07-28expd,$ 48.50,0.42,$ 48.02,$ 39.21,$ 47.60,1-492-020,$ 57.15,$ 47.55,0.88%,$ 47.57
stock-2011-07-28expe,$ 29.72,0.77,$ 28.99,$ 19.61,$ 29.76,6-428-824,$ 31.01,$ 28.60,2.59%,$ 29.68
stock-2011-07-28fast,$ 34.29,0.59,$ 33.86,$ 22.32,$ 33.27,2-949-932,$ 36.80,$ 33.22,1.77%,$ 33.24
stock-2011-07-28ffiv,$ 96.50,0.635,$ 94.265,$ 80,$ 94.90,2-078-784,$ 145.76,$ 93.84,0.67%,$ 95.37
stock-2011-07-28fisv,$ 62.09,0.05,$ 61.40,$ 47.38,$ 61.45,900-789,$ 65.41,$ 60.99,0.08%,$ 61.34
stock-2011-07-28flex,$ 6.59,0.09,$ 6.46,$ 4.86,$ 6.55,2-847-391,$ 8.50,$ 6.43,1.37%,$ 6.54
stock-2011-07-28flir,$ 27.7325,0.13,$ 27.55,$ 24,$ 27.68,2-175-429,$ 37.29,$ 27.40,0.47%,$ 27.65
stock-2011-07-28fslr,$ 119.79,1.05,$ 117.65,$ 111.40,$ 116.60,1-047-918,$ 175.449,$ 116,0.9%,$ 116.55
stock-2011-07-28gild,$ 43.48,0.2,$ 43.17,$ 31.76,$ 42.97,6-974-244,$ 43.49,$ 42.75,0.47%,$ 42.89
stock-2011-07-28gmcr,$ 107.27,14.46,$ 102.57,$ 26.14,$ 88.11,9-225-929,$ 96.91,$ 101.57,16.41%,$ 103.77
stock-2011-07-28goog,$ 615.98,3.72,$ 610.94,$ 447.65,$ 607.22,3-075-479,$ 642.96,$ 603,0.61%,$ 605.19
stock-2011-07-28grmn,$ 32.41,0.05,$ 32.10,$ 26.11,$ 32.15,632-270,$ 36.42,$ 31.78,0.16%,$ 32.14
stock-2011-07-28hsic,$ 68.31,0.25,$ 67.26,$ 50.97,$ 67.51,550-549,$ 74.98,$ 67.19,0.37%,$ 67.51
stock-2011-07-28ilmn,$ 60.55,2.92,$ 60.25,$ 42.60,$ 57.33,6-494-495,$ 79.40,$ 57.71,5.09%,$ 57.76
stock-2011-07-28infy,$ 62.50,0.19,$ 61.80,$ 56.73,$ 61.99,1-402-550,$ 77.92,$ 61.625,0.31%,$ 61.90
stock-2011-07-28intc,$ 22.88,0.02,$ 22.55,$ 17.60,$ 22.53,36-117-198,$ 23.96,$ 22.33,0.09%,$ 22.44
stock-2011-07-28intu,$ 47.59,0.09,$ 47.16,$ 38.05,$ 47.25,2-331-120,$ 56.46,$ 46.92,0.19%,$ 47.11
stock-2011-07-28isrg,$ 397.81,3.72,$ 389.86,$ 246.05,$ 393.58,463-205,$ 415.19,$ 388.55,0.95%,$ 392.33
stock-2011-07-28joyg,$ 95.85,0.69,$ 93.67,$ 53.13,$ 94.36,1-499-718,$ 103.44,$ 93.38,0.73%,$ 94.61
stock-2011-07-28klac,$ 42.95,0.06,$ 41.71,$ 27.75,$ 41.77,3-378-335,$ 51.83,$ 40.90,0.14%,$ 41.61
stock-2011-07-28life,$ 46.88,2.58,$ 45.83,$ 41.10,$ 48.41,10-498-892,$ 57.25,$ 44.59,5.33%,$ 44.63
stock-2011-07-28linta,$ 16.66,0.24,$ 16.10,$ 10.10,$ 16.34,4-258-522,$ 18.645,$ 16.025,1.47%,$ 16.32
stock-2011-07-28lltc,$ 30.09,0.48,$ 29.62,$ 28.45,$ 30.10,4-424-623,$ 36.14,$ 29.56,1.59%,$ 29.98
stock-2011-07-28lrcx,$ 42.9501,0.41,$ 42.63,$ 35.39,$ 42.22,4-354-301,$ 59.10,$ 40.69,0.97%,$ 40.74
stock-2011-07-28mat,$ 27.12,0.10,$ 26.62,$ 20.60,$ 26.72,2-435-277,$ 28.49,$ 26.59,0.37%,$ 26.79
stock-2011-07-28mchp,$ 34.52,0.32,$ 33.86,$ 27.46,$ 33.54,3-655-341,$ 41.50,$ 33.41,0.95%,$ 33.61
stock-2011-07-28mrvl,$ 15.17,0.06,$ 14.98,$ 13.17,$ 15.04,8-277-065,$ 22.01,$ 14.81,0.4%,$ 15.04
stock-2011-07-28msft,$ 28.07,0.39,$ 27.72,$ 23.32,$ 27.33,82-876-769,$ 29.46,$ 27.21,1.43%,$ 27.22
stock-2011-07-28mu,$ 7.56,0.01,$ 7.42,$ 6.36,$ 7.43,31-390-538,$ 11.95,$ 7.31,0.13%,$ 7.48
stock-2011-07-28mxim,$ 22.80,0.2,$ 22.58,$ 15.67,$ 22.38,3-984-430,$ 28.44,$ 22.14,0.89%,$ 22.30
stock-2011-07-28myl,$ 23.40,0.3,$ 23.20,$ 16.87,$ 22.90,6-834-946,$ 25.46,$ 22.85,1.31%,$ 22.91
